Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,CHIS,Channel Islands National Park,Mammal,1,Carnivora,Canidae,93354,180610,Active,Urocyon littoralis,Channel Islands Gray Fox,"Urocyon littoralis littoralis, Urocyon littoralis santacruzae, Urocyon littoralis santarosae",Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,2,,,,SU,CA: ST,,G3,CA: S1
,CHIS,Channel Islands National Park,Mammal,1,Carnivora,Mephitidae,154133,-501824,Inactive,Spilogale gracilis amphiala,Spotted Skunk,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,1,,,,,,,G5T3,CA: S3
,CHIS,Channel Islands National Park,Mammal,1,Carnivora,Mustelidae,107235,202390,Active,Enhydra lutris nereis,Sea Otter,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,,,T,CA: FP,,G4T2,CA: S2
,CHIS,Channel Islands National Park,Mammal,1,Carnivora,Otariidae,93382,180636,Active,Arctocephalus townsendi,Guadalupe Fur Seal,,Accepted,No,Approved,Present,,Native,,Occasional,Resident,,,1,,,,T,"CA: FP,ST",,G1,CA: S1
,CHIS,Channel Islands National Park,Mammal,1,Carnivora,Otariidae,93372,180627,Active,Callorhinus ursinus,Northern Fur Seal,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,1,,,,,,,G3,CA: S1
,CHIS,Channel Islands National Park,Mammal,1,Carnivora,Otariidae,93370,180625,Active,Eumetopias jubatus,"Northern Sea Lion, Stellar Sea Lion",,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,1,,,,DM,,,G3,CA: S2
,CHIS,Channel Islands National Park,Mammal,1,Carnivora,Otariidae,93366,180621,Active,Zalophus californianus,California Sea Lion,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,1,,,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Carnivora,Phocidae,95017,180672,Active,Mirounga angustirostris,Northern Elephant Seal,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,1,,,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Carnivora,Phocidae,93396,180649,Active,Phoca vitulina,Harbor Seal,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,1,,,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Balaenidae,389163,612591,Active,Eubalaena japonica,North Pacific Right Whale,,Accepted,No,Approved,Not In Park,,Native,,,,,,,,,,E,,,G1,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Balaenopteridae,92600,180524,Active,Balaenoptera acutorostrata,Minke Whale,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,,,,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Balaenopteridae,92602,180526,Active,Balaenoptera borealis,Rorqual (Sei Whale),,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,,,,,E,,,G5?,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Balaenopteridae,92604,180528,Active,Balaenoptera musculus,Blue Whale,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,,,,,E,,,G3G4,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Balaenopteridae,92603,180527,Active,Balaenoptera physalus,Finback Whale,,Accepted,No,Approved,Present,,Native,,Unknown,Migratory,,,,,,,E,,,G3G4,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Balaenopteridae,92607,180530,Active,Megaptera novaeangliae,Humback Whale,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,,,,,RT,,,G4,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Delphinidae,92504,180438,Active,Delphinus delphis,Common Dolphin,,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,,,,,,,,G5,
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Delphinidae,92525,180457,Active,Grampus griseus,Risso Dolphin,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,,,,,,,,G5,
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Delphinidae,92511,180444,Active,Lagenorhynchus obliquidens,Pacific White-sided Dolphin,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,1,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Delphinidae,92522,180454,Active,Lissodelphis borealis,Right Whale Dolphin,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Delphinidae,92538,180469,Active,Orcinus orca,Killer Whale,,Accepted,No,Approved,Present,,Native,,Rare,,,,,,,,,,,G4G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Delphinidae,92532,180463,Active,Pseudorca crassidens,False Killer Whale,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,,,,,,G4,
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Delphinidae,91819,180417,Active,Steno bredanensis,Rough-toothed Dolphin,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,,,,,,G4,
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Delphinidae,92491,180426,Active,Tursiops truncatus,Pacific Bottlenose Dolphin,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,,,,,,G5,
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Eschrichtiidae,92597,180521,Active,Eschrichtius robustus,Gray Whale,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,,,,,DM,,,G4,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Hyperoodontidae,92589,180514,Active,Mesoplodon stejnegeri,Pacific Beaked Whale,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,,,,,,G3,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Kogiidae,92563,180491,Active,Kogia breviceps,Pygmy Sperm Whale,,Accepted,No,Approved,Present,,Native,,Unknown,Migratory,,,,,,,,,,G4,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Phocoenidae,92543,180473,Active,Phocoena phocoena,Harbor Porpoise,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,,,SU,,,G4G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Phocoenidae,92551,180480,Active,Phocoenoides dalli,Dall's Porpoise,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,,,,,,G5,
,CHIS,Channel Islands National Park,Mammal,1,Cetacea,Physeteridae,92560,180489,Active,Physeter catodon,Sperm Whale,,Accepted,No,Approved,Present,,Native,,Unknown,Migratory,,,,,,,E,,,,
,CHIS,Channel Islands National Park,Mammal,1,Chiroptera,Molossidae,89602,180080,Active,Eumops perotis,Western Mastiff Bat,,Accepted,No,Approved,Present,,Native,,Occasional,Breeder,,,,,,,,,,G4G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Chiroptera,Molossidae,89610,180088,Active,Tadarida brasiliensis,Mexican Free-tailed Bat,,Accepted,No,Approved,Present,,Native,,Occasional,Breeder,,,1,,,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Chiroptera,Vespertilionidae,88728,180006,Active,Antrozous pallidus,Pallid Bat,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,,,SC,CA: SSC,,G4,CA: S3
,CHIS,Channel Islands National Park,Mammal,1,Chiroptera,Vespertilionidae,88730,180008,Active,Eptesicus fuscus,Big Brown Bat,,Accepted,No,Approved,Present,,Native,,Occasional,,,,1,,,,SC,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Chiroptera,Vespertilionidae,88737,180014,Active,Lasionycteris noctivagans,Silver-haired Bat,,Accepted,No,Approved,Present,,Native,,Occasional,Breeder,,,1,,,,SC,,,G3G4,CA: S3S4
,CHIS,Channel Islands National Park,Mammal,1,Chiroptera,Vespertilionidae,88739,180016,Active,Lasiurus borealis,Red Bat,,Accepted,No,Approved,Present,,Native,,Occasional,Breeder,,,1,,,,,,,G3G4,
,CHIS,Channel Islands National Park,Mammal,1,Chiroptera,Vespertilionidae,88740,180017,Active,Lasiurus cinereus,Hoary Bat,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,1,,,,SU,,,G3G4,CA: S4
,CHIS,Channel Islands National Park,Mammal,1,Chiroptera,Vespertilionidae,88710,179991,Active,Myotis californicus,California Myotis,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,1,,,,SC,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Chiroptera,Vespertilionidae,88714,179995,Active,Myotis evotis,Long-eared Myotis,,Accepted,No,Approved,Present,,Native,,Occasional,,,,1,,,,SC,,,G5,"CA: S3,SNR"
,CHIS,Channel Islands National Park,Mammal,1,Chiroptera,Vespertilionidae,88724,180002,Active,Myotis thysanodes,Fringed Myotis,,Accepted,No,Approved,Present,,Native,,Occasional,,,,,,,,SC,,,G4,CA: S3
,CHIS,Channel Islands National Park,Mammal,1,Chiroptera,Vespertilionidae,106783,202345,Active,Plecotus townsendii townsendii,Townsend's Big-eared Bat,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,,,SC,,,,
,CHIS,Channel Islands National Park,Mammal,1,Lagomorpha,Leporidae,89656,180129,Active,Oryctolagus cuniculus,European rabbit,,Accepted,No,Approved,Not In Park,Historical,Non-native,,,,,,1,,,,,,,G5,
,CHIS,Channel Islands National Park,Mammal,1,Rodentia,Cricetidae,90743,180276,Active,Peromyscus maniculatus,Deer Mouse,"Peromyscus maniculatus anacapae, Peromyscus maniculatus santacruzae, Peromyscus maniculatus santarosae, Peromyscus maniculatus elusus",Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,1,,14,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Rodentia,Cricetidae,91737,180343,Active,Reithrodontomys megalotis,Western Harvest Mouse,,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,,,,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Mammal,1,Rodentia,Muridae,91758,180362,Active,Rattus rattus,Black Rat,,Accepted,No,Approved,Present,,Non-native,,Unknown,Breeder,,,1,,,,,,,G5,
,CHIS,Channel Islands National Park,Bird,2,Accipitriformes,Accipitridae,79517,175309,Active,Accipiter cooperii,Cooper's Hawk,,Accepted,No,Approved,Present,,Native,,Occasional,Breeder,,,1,,,,SC,CA: WL,,G5,CA: S4
,CHIS,Channel Islands National Park,Bird,2,Accipitriformes,Accipitridae,79508,175300,Active,Accipiter gentilis,Northern Goshawk,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,1,,,RT,"CA: S,SSC",,G5,CA: S3
,CHIS,Channel Islands National Park,Bird,2,Accipitriformes,Accipitridae,79512,175304,Active,Accipiter striatus,Sharp-shinned Hawk,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,,,SC,CA: WL,,G5,CA: S4
,CHIS,Channel Islands National Park,Bird,2,Accipitriformes,Accipitridae,80429,175407,Active,Aquila chrysaetos,Golden Eagle,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,1,,,,SC,"CA: FP,S,WL",,G5,CA: S3
,CHIS,Channel Islands National Park,Bird,2,Accipitriformes,Accipitridae,79563,175350,Active,Buteo jamaicensis,Red-tailed Hawk,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,2,,1,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Accipitriformes,Accipitridae,80391,175373,Active,Buteo lagopus,Rough-legged Hawk,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,SC,,,G5,CA: SNRN
,CHIS,Channel Islands National Park,Bird,2,Accipitriformes,Accipitridae,79581,175367,Active,Buteo swainsoni,Swainson's Hawk,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,RT,CA: ST,,G5,CA: S3
,CHIS,Channel Islands National Park,Bird,2,Accipitriformes,Accipitridae,80455,175430,Active,Circus cyaneus,Northern Harrier,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,,,,SC,,,,
,CHIS,Channel Islands National Park,Bird,2,Accipitriformes,Accipitridae,79487,175282,Active,Elanus leucurus,White-tailed Kite,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,SC,CA: FP,,G5,CA: S3S4
,CHIS,Channel Islands National Park,Bird,2,Accipitriformes,Accipitridae,80444,175420,Active,Haliaeetus leucocephalus,Bald Eagle,,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,2,,28,,DM,"CA: FP,S,SE",,G5,CA: S3
,CHIS,Channel Islands National Park,Bird,2,Accipitriformes,Pandionidae,81838,175590,Active,Pandion haliaetus,Osprey,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,2,,,,SC,"CA: S,WL",,G5,CA: S4
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77836,175122,Active,Aix sponsa,Wood Duck,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,SU,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77782,175074,Active,Anas acuta,Northern Pintail,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,1,,5,,,,,G5,"CA: SNRB,SNRN"
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77804,175094,Active,Anas americana,American Wigeon,,Accepted,No,Approved,Present,,Native,,Common,Migratory,,,1,,3,,,,,,
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77806,175096,Active,Anas clypeata,Northern Shoveler,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,1,,,,,,
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77790,175081,Active,Anas crecca,Green-winged Teal,,Accepted,No,Approved,Present,,Native,,Common,Migratory,,,1,,1,,SU,,,G5,"CA: SNRB,SNRN"
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77798,175089,Active,Anas cyanoptera,Cinnamon Teal,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,1,,,,,,
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77795,175086,Active,Anas discors,Blue-winged Teal,,Accepted,No,Approved,Present,,Native,,Rare,Vagrant,,,1,,,,,,,,
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77802,175092,Active,Anas penelope,Eurasian Wigeon,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,1,,,,,,,
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77770,175063,Active,Anas platyrhynchos,Mallard,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,1,,,,SU,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77723,175020,Active,Anser albifrons,Greater White-fronted Goose,,Accepted,No,Approved,Present,,Native,,Rare,Vagrant,,,1,,,,,,,G5,CA: SNRN
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,78519,175134,Active,Aythya affinis,Lesser Scaup,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,SC,,,G5,"CA: SNRB,SNRN"
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77839,175125,Active,Aythya americana,Redhead,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,2,,,,CA: SSC,,G5,CA: S3S4
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,78512,175128,Active,Aythya collaris,Ring-necked Duck,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,1,,,,,,G5,"CA: SNRB,SNRN"
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,78513,175129,Active,Aythya valisineria,Canvasback,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,1,,,,,,G5,CA: S2
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77713,175011,Active,Branta bernicla,Brant,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,,,,,CA: SSC,,G5,CA: S2?
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,76625,174999,Active,Branta canadensis,Canada Goose,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,,,,SU,,,G5,"CA: SNRB,SNRN"
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,78531,175145,Active,Bucephala albeola,Bufflehead,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,2,,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,78527,175141,Active,Bucephala clangula,Common Goldeneye,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,,,,G5,CA: SNRN
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77742,175038,Active,Chen caerulescens,Snow Goose,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,,2,,,,,,
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,77746,175041,Active,Chen rossii,Ross' Goose,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,,,,,,,,
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,78535,175149,Active,Histrionicus histrionicus,Harlequin Duck,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,RT,CA: SSC,,G4,CA: S1
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,78573,175183,Active,Lophodytes cucullatus,Hooded Merganser,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,1,,,,,,G5,"CA: SNRB,SNRN"
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,78551,175163,Active,Melanitta fusca,White-winged Scoter,,Accepted,No,Approved,Present,,Native,,Common,Migratory,,,1,,2,,SC,,,,
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,78560,175171,Active,Melanitta nigra,Black Scoter,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,SC,,,,
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,78559,175170,Active,Melanitta perspicillata,Surf Scoter,,Accepted,No,Approved,Present,,Native,,Abundant,Migratory,,,1,,2,,SC,,,G5,CA: SNRN
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,78577,175187,Active,Mergus serrator,Red-breasted Merganser,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,,,SC,,,G5,CA: SNRN
,CHIS,Channel Islands National Park,Bird,2,Anseriformes,Anatidae,78564,175175,Active,Oxyura jamaicensis,Ruddy Duck,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,,1,,,,,G5,"CA: SNRB,SNRN"
,CHIS,Channel Islands National Park,Bird,2,Apodiformes,Apodidae,83060,178014,Active,Aeronautes saxatalis,White-throated Swift,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,2,,3,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Apodiformes,Apodidae,83046,178001,Active,Chaetura pelagica,Chimney Swift,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,SC,,,G4G5,CA: SNA
,CHIS,Channel Islands National Park,Bird,2,Apodiformes,Apodidae,83047,178002,Active,Chaetura vauxi,Vaux's Swift,,Accepted,No,Approved,Present,,Native,,Uncommon,Vagrant,,,1,,,,SC,CA: SSC,,G5,CA: S2S3
,CHIS,Channel Islands National Park,Bird,2,Apodiformes,Apodidae,83039,177997,Active,Cypseloides niger,Black Swift,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,SC,CA: SSC,,G4,CA: S2
,CHIS,Channel Islands National Park,Bird,2,Apodiformes,Trochilidae,83885,178033,Active,Archilochus alexandri,Black-chinned Hummingbird,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,,,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Apodiformes,Trochilidae,83888,178036,Active,Calypte anna,Anna's Hummingbird,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,2,,,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Apodiformes,Trochilidae,83887,178035,Active,Calypte costae,Costa's Hummingbird,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,2,,1,,SC,,,G5,CA: S4
,CHIS,Channel Islands National Park,Bird,2,Apodiformes,Trochilidae,83893,178040,Active,Selasphorus rufus,Rufous Hummingbird,,Accepted,No,Approved,Present,,Native,,Uncommon,Vagrant,,,1,,2,,SC,,,G4,CA: S1S2
,CHIS,Channel Islands National Park,Bird,2,Apodiformes,Trochilidae,83894,178041,Active,Selasphorus sasin,Allen's Hummingbird,"Selasphorus sasin sedentarius, Selasphorus sasin sasin",Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,3,,61,,SC,,,G5,CA: S4
,CHIS,Channel Islands National Park,Bird,2,Apodiformes,Trochilidae,83901,178048,Active,Stellula calliope,Calliope Hummingbird,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,SC,,,,
,CHIS,Channel Islands National Park,Bird,2,Caprimulgiformes,Caprimulgidae,83029,177988,Active,Chordeiles acutipennis,Lesser Nighthawk,,Accepted,No,Approved,Present,,Native,,Uncommon,Vagrant,,,1,,3,,SC,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Caprimulgiformes,Caprimulgidae,83019,177979,Active,Chordeiles minor,Common Nighthawk,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,,,,SC,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Caprimulgiformes,Caprimulgidae,271703,555544,Active,Phalaenoptilus nuttallii,Common Poorwill,,Accepted,No,Approved,Present,,Native,,Uncommon,Vagrant,,,1,,3,,SC,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Alcidae,81924,176996,Active,Brachyramphus marmoratus,Marbled Murrelet,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,,,,T,"CA: S,SE",,G3,CA: S2
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Alcidae,81919,176991,Active,Cepphus columba,Pigeon Guillemot,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,2,,56,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Alcidae,81956,177023,Active,Cerorhinca monocerata,Rhinoceros Auklet,,Accepted,No,Approved,Present,,Native,,Occasional,Breeder,,,2,,14,,,CA: WL,,G5,CA: S3
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Alcidae,81966,177032,Active,Fratercula cirrhata,Tufted Puffin,,Accepted,No,Approved,Present,,Native,,Occasional,Breeder,,,2,,11,,RT,CA: SSC,,G5,CA: S1S2
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Alcidae,81962,177029,Active,Fratercula corniculata,Horned Puffin,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,1,,,,,G5,
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Alcidae,81945,177013,Active,Ptychoramphus aleuticus,Cassin's Auklet,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,2,,127,,SC,CA: SSC,,G4,CA: S2S4
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Alcidae,81939,177008,Active,Synthliboramphus antiquus,Ancient Murrelet,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,,3,,,,,G4,CA: SNRN
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Alcidae,81942,177010,Active,Synthliboramphus craveri,Craveri's Murrelet,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,SC,,,G3,CA: SNRN
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Alcidae,81943,177011,Active,Synthliboramphus hypoleucus,Xantus' Murrelet,Brachyramphus hypoleuca scrippsi,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,2,,154,,"RT,SC",CA: ST,,,
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Alcidae,81900,176974,Active,Uria aalge,Common Murre,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,13,,SC,,,G5,"CA: SNRB,SNRN"
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Charadriidae,77635,176510,Active,Charadrius alexandrinus,Snowy Plover,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,2,,4,,SC,,,,
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Charadriidae,77648,176522,Active,Charadrius montanus,Mountain Plover,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,,6,,RT,CA: SSC,,G3,CA: S2S3
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Charadriidae,77630,176506,Active,Charadrius semipalmatus,Semipalmated Plover,,Accepted,No,Approved,Present,,Native,,Rare,Vagrant,,,1,,4,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Charadriidae,77646,176520,Active,Charadrius vociferus,Killdeer,,Accepted,No,Approved,Present,,Native,,Rare,Vagrant,,,2,,4,,,,,G5,CA: SNR
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Charadriidae,77694,176564,Active,Pluvialis dominica,Lesser Golden-Plover,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,,1,,SC,,,G5,CA: SNA
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Charadriidae,77697,176567,Active,Pluvialis squatarola,Black-bellied Plover,,Accepted,No,Approved,Present,,Native,,Abundant,Migratory,,,1,,5,,,,,G5,CA: SNRN
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Haematopodidae,77595,176475,Active,Haematopus bachmani,Black Oystercatcher,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,3,,31,,SC,,,G5,CA: S4
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Haematopodidae,77592,176472,Active,Haematopus palliatus,American Oystercatcher,,Accepted,No,Approved,Present,,Native,,Occasional,Breeder,,,9,,2,,SC,,,G5,
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Laridae,81064,176824,Active,Larus argentatus,Herring Gull,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,,,SC,,,G5,CA: SNRN
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Laridae,81078,176837,Active,Larus atricilla,Laughing Gull,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,,,,SC,,,,
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Laridae,81069,176829,Active,Larus californicus,California Gull,,Accepted,No,Approved,Present,,Native,,Common,Migratory,,,1,,1,,,CA: WL,,G5,CA: S4
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Laridae,81073,176832,Active,Larus canus,Mew Gull,,Accepted,No,Approved,Present,,Native,,Common,Migratory,,,1,,1,,,,,,
,CHIS,Channel Islands National Park,Bird,2,Charadriiformes,Laridae,81071,176830,Active,Larus delawarensis,Ring-billed Gull,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,,,,SC,,,G5,"CA: SNRB,SNRN"
