Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,JOTR,Joshua Tree National Park,Mammal,1,Artiodactyla,Bovidae,264830,552475,Active,Ovis aries,"feral sheep, red sheep",,Accepted,No,Approved,Not In Park,Historical,Non-native,,,,,,1,,,,,,,G5,
,JOTR,Joshua Tree National Park,Mammal,1,Artiodactyla,Bovidae,156653,-503145,Inactive,Ovis canadensis cremnobates,peninsular bighorn,,Accepted,No,Approved,Not In Park,False Report,Native,,,,,,1,,,,,,,,
,JOTR,Joshua Tree National Park,Mammal,1,Artiodactyla,Bovidae,152594,-501756,Inactive,Ovis canadensis nelsoni,Nelson's bighorn sheep,Ovis canadensis,Accepted,No,Approved,Present,,Native,,Common,"Exploitation Concern, Management Priority; Breeder",,,13,,4,,,,,G4T4,CA: S3
,JOTR,Joshua Tree National Park,Mammal,1,Artiodactyla,Cervidae,95045,180698,Active,Odocoileus hemionus,mule deer,,Accepted,No,Approved,Present,,Native,,Uncommon,Exploitation Concern; Breeder,,,6,,1,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Carnivora,Canidae,93340,180599,Active,Canis latrans,coyote,"Canis latrans latrans, Canis latrans mearnsi",Accepted,No,Approved,Present,,Native,,Common,Management Priority; Breeder,,,13,,4,,SC,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Carnivora,Canidae,93352,180609,Active,Urocyon cinereoargenteus,gray fox,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,8,,4,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Carnivora,Canidae,93349,180606,Active,Vulpes macrotis,kit fox,Vulpes macrotis arsipus,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,6,,1,,,,,G4,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Carnivora,Felidae,93322,180582,Active,Lynx rufus,bobcat,"Felis rufus, Felis rufus baileyi",Accepted,No,Approved,Present,,Native,,Common,Breeder,,,11,,3,,RT,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Carnivora,Felidae,260571,552479,Active,Puma concolor,cougar,Felis concolor,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,5,,,,,CA: SC,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Carnivora,Mephitidae,264255,552466,Active,Spilogale gracilis,western spotted skunk,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,5,6,,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Carnivora,Mustelidae,93293,180556,Active,Mustela frenata,long-tailed weasel,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,3,2,,,,,,,
,JOTR,Joshua Tree National Park,Mammal,1,Carnivora,Mustelidae,93303,180565,Active,Taxidea taxus,American badger,Taxidea taxus berlandieri,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,5,,2,,SC,CA: SSC,,G5,CA: S3
,JOTR,Joshua Tree National Park,Mammal,1,Carnivora,Procyonidae,93316,180577,Active,Bassariscus astutus,ringtail,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,2,1,,,SC,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Carnivora,Ursidae,93280,180544,Active,Ursus americanus,American black bear,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,3,,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Chiroptera,Molossidae,89602,180080,Active,Eumops perotis,western mastiff-bat,,Accepted,No,Approved,Present,,Native,,Unknown,,,,3,,,,,,,G4G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Chiroptera,Phyllostomidae,89592,180071,Active,Macrotus californicus,California leaf-nosed bat,,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,9,2,,,SC,CA: SSC,,G3G4,CA: S3
,JOTR,Joshua Tree National Park,Mammal,1,Chiroptera,Vespertilionidae,88728,180006,Active,Antrozous pallidus,pallid bat,Antrozous pallidus pallidus,Accepted,No,Approved,Present,,Native,,Unknown,Management Priority,,,10,3,1,,SC,CA: SSC,,G4,CA: S3
,JOTR,Joshua Tree National Park,Mammal,1,Chiroptera,Vespertilionidae,115231,203452,Active,Corynorhinus townsendii,Townsend's big-eared bat,,Accepted,No,Approved,Present,,Native,,Unknown,Management Priority,,,6,1,,,,CA: SSC,,G4,CA: S2
,JOTR,Joshua Tree National Park,Mammal,1,Chiroptera,Vespertilionidae,88730,180008,Active,Eptesicus fuscus,big brown bat,Eptesicus fuscus pallidus,Accepted,No,Approved,Present,,Native,,Unknown,Management Priority,,,12,,2,,SC,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Chiroptera,Vespertilionidae,88733,180010,Active,Euderma maculatum,spotted bat,,Accepted,No,Approved,Present,,Native,,Unknown,Management Priority,,,4,,1,,SC,CA: SSC,,G4,CA: S3
,JOTR,Joshua Tree National Park,Mammal,1,Chiroptera,Vespertilionidae,88740,180017,Active,Lasiurus cinereus,hoary bat,,Accepted,No,Approved,Present,,Native,,Unknown,Migratory,,,3,,2,,SU,,,G3G4,CA: S4
,JOTR,Joshua Tree National Park,Mammal,1,Chiroptera,Vespertilionidae,260621,552502,Active,Lasiurus xanthinus,western yellow bat,"Lasiurus ega, Lasiurus ega xanthina",Accepted,No,Approved,Present,,Native,,Uncommon,,,,6,,1,,,CA: SSC,,G4G5,CA: S3
,JOTR,Joshua Tree National Park,Mammal,1,Chiroptera,Vespertilionidae,88710,179991,Active,Myotis californicus,Californian myotis,Myotis californicus stephensi,Accepted,No,Approved,Present,,Native,,Common,Management Priority,,,11,,4,,SC,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Chiroptera,Vespertilionidae,88724,180002,Active,Myotis thysanodes,fringed myotis,Myotis thysanodes thysanodes,Accepted,No,Approved,Present,,Native,,Common,Management Priority,,,9,,1,,SC,,,G4,CA: S3
,JOTR,Joshua Tree National Park,Mammal,1,Chiroptera,Vespertilionidae,88709,179990,Active,Myotis volans,long-legged myotis,Myotis volans interior,Accepted,No,Approved,Present,,Native,,Uncommon,Management Priority,,,8,,2,,SC,,,G4G5,CA: S3
,JOTR,Joshua Tree National Park,Mammal,1,Chiroptera,Vespertilionidae,88748,180024,Active,Pipistrellus hesperus,western pipistrelle,,Accepted,No,Approved,Present,,Native,,Abundant,Management Priority,,,13,,7,,SC,,,,
,JOTR,Joshua Tree National Park,Mammal,1,Didelphimorphia,Didelphidae,88114,179921,Active,Didelphis virginiana,Virginia opossum,,Accepted,No,Approved,Not In Park,Adjacent,Non-native,,,,,,2,,,,,,,G5,CA: SNA
,JOTR,Joshua Tree National Park,Mammal,1,Lagomorpha,Leporidae,89638,180112,Active,Lepus americanus,snowhsoe hare,,Accepted,No,Approved,Not In Park,False Report,Native,,,,,,1,,,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Lagomorpha,Leporidae,89641,180115,Active,Lepus californicus,black-tailed jackrabbit,Lepus californicus deserticola,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,8,,1,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Lagomorpha,Leporidae,89649,180122,Active,Sylvilagus audubonii,desert cottontail,Sylvilagus audubonii arizonae,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,9,,4,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Perissodactyla,Equidae,95037,180690,Active,Equus asinus,"ass, burro (feral)",,Accepted,No,Approved,Not In Park,Historical,Non-native,,,Management Priority,,,2,2,,,,,,GNA,
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,91695,180305,Active,Microtus californicus,California vole,,Accepted,No,Approved,Not In Park,Adjacent,Native,,,,,,3,,,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,91765,180369,Active,Neotoma,woodrats,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,91767,180370,Active,Neotoma albigula,white-throated woodrat,Neotoma albigula venusta,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,6,3,1,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,91770,180373,Active,Neotoma fuscipes,dusky-footed woodrat,Neotoma fuscipes simplex,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,9,,4,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,91771,180374,Active,Neotoma lepida,desert woodrat,Neotoma lepida lepida,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,23,,10,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,91781,180383,Active,Onychomys torridus,southern grasshopper mouse,Onychomys torridus pulcher,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,15,,8,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,90742,180275,Active,Peromyscus,deer mice,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,90750,180282,Active,Peromyscus boylii,brush deermouse,Peromyscus boylii rowleyi,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,8,1,1,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,90751,180283,Active,Peromyscus californicus,California deermouse,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,1,,,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,90752,180284,Active,Peromyscus crinitus,canyon deermouse,Peromyscus crinitus stephensi,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,18,,8,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,90754,180286,Active,Peromyscus eremicus,cactus deermouse,Peromyscus eremicus eremicus,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,24,,5,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,90743,180276,Active,Peromyscus maniculatus,North American deermouse,Peromyscus maniculatus sonoriensis,Accepted,No,Approved,Present,,Native,,Common,"Exploitation Concern, Management Priority; Breeder",,,13,,8,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,90760,180291,Active,Peromyscus truei,Piñon deermouse,Peromyscus truei chlorus,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,12,,11,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Cricetidae,91737,180343,Active,Reithrodontomys megalotis,western harvest mouse,Reithrodontomys megalotis megalotis,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,6,,,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Geomyidae,90684,180222,Active,Thomomys bottae,Botta's pocket gopher,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,10,,10,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Geomyidae,90693,180230,Active,Thomomys umbrinus,southern pocket gopher,Thomomys umbrinus mohavensis,Accepted,No,Approved,Not In Park,False Report,Native,,,,,,5,,,,,,,G5,
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,263503,552372,Active,Chaetodipus,pocket mice,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,260597,552491,Active,Chaetodipus californicus,California pocket mouse,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,1,,,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,260638,552510,Active,Chaetodipus fallax,San Diego pocket mouse,"Perognathus fallax pallidus, Perognathus fallax",Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,20,,14,,SC,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,260578,552482,Active,Chaetodipus formosus,long-tailed pocket mouse,"Perognathus formosus mesembrinus, Chaetodipus mojavensis, Perognathus formosus",Accepted,No,Approved,Present,,Native,,Common,Breeder,,,11,,5,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,260582,552484,Active,Chaetodipus intermedius,rock pocket mouse,Perognathus intermedius,Accepted,No,Approved,Not In Park,False Report,Native,,,,,,1,,,,,,,G5,
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,260586,552486,Active,Chaetodipus penicillatus,desert pocket mouse,Perognathus penicillatus,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,4,4,1,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,260588,552487,Active,Chaetodipus spinatus,spiny pocket mouse,Perognathus spinatus,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,6,,3,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,90695,180232,Active,Dipodomys,kangaroo rats,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,90699,180236,Active,Dipodomys deserti,desert kangaroo rat,Dipodomys deserti deserti,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,7,,5,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,90705,180241,Active,Dipodomys merriami,Merriam's kangaroo rat,Dipodomys merriami merriami,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,24,,18,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,90706,180242,Active,Dipodomys microps,chisel-toothed kangaroo rat,Dipodomys microps occidentalis,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,5,,2,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,90721,180256,Active,Perognathus amplus,Arizona pocket mouse,,Accepted,No,Approved,Not In Park,False Report,Native,,,,,,1,,,,,,,G5,
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Heteromyidae,90733,180267,Active,Perognathus longimembris,little pocket mouse,Perognathus longimembris longimembris,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,19,,11,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Muridae,91762,180366,Active,Mus musculus,house mouse,,Accepted,No,Approved,Present,,Non-native,,Occasional,Breeder,,,4,2,,,,,,G5,CA: SNA
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Muridae,91758,180362,Active,Rattus rattus,black rat,,Accepted,No,Approved,Present,,Non-native,,Unknown,Management Priority; Breeder,,,1,1,,,,,,G5,
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Sciuridae,90638,180181,Active,Ammospermophilus leucurus,white-tailed antelope squirrel,"Citellus leucurus, Citellus leucurus leucurus",Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,16,23,12,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Sciuridae,89677,180148,Active,Spermophilus beecheyi,California ground squirrel,"Citellus beecheyi fisheri, Citellus beecheyi, Citellus beecheyi parvulus",Accepted,No,Approved,Present,,Native,,Common,Breeder,,,9,,5,,,,,,
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Sciuridae,89691,180160,Active,Spermophilus tereticaudus,round-tailed ground squirrel,"Citellus tereticaudus tereticaudus, Citellus tereticaudus",Accepted,No,Approved,Present,,Native,,Common,Breeder,,,6,6,,,,,,,
,JOTR,Joshua Tree National Park,Mammal,1,Rodentia,Sciuridae,90654,180196,Active,Tamias obscurus,California chipmunk,"Eutamias merriami, Eutamias merriami merriami, Tamias merriami",Accepted,No,Approved,Present,,Native,,Common,Breeder,,,5,,7,,,,,,
,JOTR,Joshua Tree National Park,Mammal,1,Soricomorpha,Soricidae,88690,179973,Active,Notiosorex crawfordi,Crawford's gray shrew,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,4,1,,,,,,G4,CA: SNR
,JOTR,Joshua Tree National Park,Bird,2,,,773815,,Active,Peucaea casinii,Cassin'a sparrow,Aimophila cassinii,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,,,,,
,JOTR,Joshua Tree National Park,Bird,2,,,773785,,Inactive,Setophaga occidentalis,Hermit Warbler,Dendroica occidentalis,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,6,20,5,,,,,G4G5,CA: S4
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,79517,175309,Active,Accipiter cooperii,Cooper's Hawk,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,8,28,2,,SC,CA: WL,,G5,CA: S4
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,79508,175300,Active,Accipiter gentilis,Northern Goshawk,Accipiter gentilis atricapillus,Accepted,No,Approved,Unconfirmed,,Native,,,,,,2,,,,RT,"CA: S,SSC",,G5,CA: S3
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,79512,175304,Active,Accipiter striatus,Sharp-shinned Hawk,Accipiter striatus velox,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,8,21,2,,SC,CA: WL,,G5,CA: S4
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,80429,175407,Active,Aquila chrysaetos,Golden Eagle,Aquila chrysaetos canadensis,Accepted,No,Approved,Present,,Native,,Rare,Management Priority; Breeder,,,10,41,1,,SC,"CA: FP,S,WL",,G5,CA: S3
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,79563,175350,Active,Buteo jamaicensis,Red-tailed Hawk,Buteo jamaicensis calurus,Accepted,No,Approved,Present,,Native,,Common,Management Priority; Breeder,,,15,45,1,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,80391,175373,Active,Buteo lagopus,Rough-legged Hawk,Buteo lagopus sanctijohannis,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,2,2,,,SC,,,G5,CA: SNRN
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,79572,175359,Active,Buteo lineatus,Red-shouldered Hawk,Buteo lineatus elegans,Accepted,No,Approved,Unconfirmed,,Native,,,,,,2,,,,SC,,,G5,CA: SNRB
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,80396,175378,Active,Buteo nitidus,Gray Hawk,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,,,,,
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,79579,175365,Active,Buteo platypterus,Broad-winged Hawk,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,1,,,,,,G5,CA: SNA
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,80395,175377,Active,Buteo regalis,Ferruginous Hawk,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,2,,,,RT,CA: WL,,G4,CA: S3S4
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,79581,175367,Active,Buteo swainsoni,Swainson's Hawk,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,4,4,,,RT,CA: ST,,G5,CA: S3
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,80455,175430,Active,Circus cyaneus,Northern Harrier,Circus cyaneus hudsonius,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,6,10,,,SC,,,,
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,79487,175282,Active,Elanus leucurus,White-tailed Kite,Elanus leucurus majusculus,Accepted,No,Approved,Probably Present,,Native,,,,,,1,,,,SC,CA: FP,,G5,CA: S3S4
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,80444,175420,Active,Haliaeetus leucocephalus,Bald Eagle,,Accepted,No,Approved,Present,,Native,,Rare,"Migratory, Winter",,,1,,,,DM,"CA: FP,S,SE",,G5,CA: S3
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Accipitridae,80417,175397,Active,Parabuteo unicinctus,Harris's Hawk,Parabuteo unicinctus harrisi,Accepted,No,Approved,Unconfirmed,,Native,,,,,,2,,,,SC,CA: WL,,G5,CA: S1
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Cathartidae,79468,175265,Active,Cathartes aura,Turkey Vulture,Cathartes aura teter,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,9,44,,,SC,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Cathartidae,79478,175274,Active,Gymnogyps californianus,California Condor,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,,"CA: FP,S,SE",,G1,CA: S1
,JOTR,Joshua Tree National Park,Bird,2,Accipitriformes,Pandionidae,81838,175590,Active,Pandion haliaetus,Osprey,Pandion haliaetus carolinensis,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,3,6,,,SC,"CA: S,WL",,G5,CA: S4
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,77836,175122,Active,Aix sponsa,Wood Duck,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,2,1,,,SU,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,77782,175074,Active,Anas acuta,Northern Pintail,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,2,,,,,,G5,"CA: SNRB,SNRN"
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,77804,175094,Active,Anas americana,American Wigeon,Mareca americana,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,3,3,,,,,,,
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,77806,175096,Active,Anas clypeata,Northern Shoveler,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,1,,,,,,,
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,77790,175081,Active,Anas crecca,Green-winged Teal,"Anas carolinensis, Anas crecca carolinensis",Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,5,9,,,SU,,,G5,"CA: SNRB,SNRN"
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,77798,175089,Active,Anas cyanoptera,Cinnamon Teal,Anas cyanoptera septentrionalium,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,5,10,,,,,,,
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,77795,175086,Active,Anas discors,Blue-winged Teal,Anas discors discors,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,2,2,,,,,,,
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,77770,175063,Active,Anas platyrhynchos,Mallard,Anas platyrhynchos platyrhynchos,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,4,24,,,SU,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,77781,175073,Active,Anas strepera,Gadwall,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,2,,,,,,,,
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,78519,175134,Active,Aythya affinis,Lesser Scaup,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,5,,,SC,,,G5,"CA: SNRB,SNRN"
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,77839,175125,Active,Aythya americana,Redhead,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,2,1,,,,CA: SSC,,G5,CA: S3S4
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,78512,175128,Active,Aythya collaris,Ring-necked Duck,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,3,6,,,,,,G5,"CA: SNRB,SNRN"
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,78513,175129,Active,Aythya valisineria,Canvasback,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,2,1,,,,,,G5,CA: S2
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,77713,175011,Active,Branta bernicla,Brant,Branta nigricans,Accepted,No,Approved,Unconfirmed,,Native,,,,,,2,,,,,CA: SSC,,G5,CA: S2?
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,76625,174999,Active,Branta canadensis,Canada Goose,Branta canadensis leucopareia,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,2,4,,,SU,,,G5,"CA: SNRB,SNRN"
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,78531,175145,Active,Bucephala albeola,Bufflehead,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,3,2,,,,,,G5,CA: SNR
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,77742,175038,Active,Chen caerulescens,Snow Goose,"Chen caerulescens caerulescens, Chen hyperborea",Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,2,2,,,,,,,
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,78573,175183,Active,Lophodytes cucullatus,Hooded Merganser,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,2,1,,,,,,G5,"CA: SNRB,SNRN"
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,604931,714092,Active,Melanitta americana,Blalck Scoter,Melanitta nigra americana,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,,,,G5,CA: SNRN
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,78551,175163,Active,Melanitta fusca,White-winged Scoter,Melanitta deglandi,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1,1,,,SC,,,,
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,78575,175185,Active,Mergus merganser,Common Merganser,Mergus merganser americanus,Accepted,No,Approved,Unconfirmed,,Native,,,,,,2,1,,,,,,G5,"CA: SNRB,SNRN"
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,78577,175187,Active,Mergus serrator,Red-breasted Merganser,Mergus serrator serrator,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,2,1,,,SC,,,G5,CA: SNRN
,JOTR,Joshua Tree National Park,Bird,2,Anseriformes,Anatidae,78564,175175,Active,Oxyura jamaicensis,Ruddy Duck,Oxyura jamaicensis rubida,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,3,10,,,,,,G5,"CA: SNRB,SNRN"
,JOTR,Joshua Tree National Park,Bird,2,Apodiformes,Apodidae,83060,178014,Active,Aeronautes saxatalis,White-throated Swift,Aeronautes saxatalis saxatalis,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,10,54,,,,,,G5,CA: SNR
