Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,LAVO,Lassen Volcanic National Park,Mammal,1,,,745916,-9786441,Active,Clethrionomys californicus mazama,,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,,,745895,-9786420,Inactive,Clethrionomys gapperi mazama,,,Undecided,No,In Review,,,,,,,,,,,3,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,,,672478,-744894,Active,Clethrionomys occidentalis,"western red-backed mouse, western red-backed vole",,Undecided,No,In Review,,,,,,,,,2,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,,,155967,-501643,Active,Erethizon dorsatum epixanthum,"common porcupine, North American porcupine, porcupine, yellow-haired porcupine","Erethizon epixanthum epixanthum, Erethizon dorsatum",Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,14,,1,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,,,672534,-744920,Active,Eutamias senex,Allen's chipmunk,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,,,672542,-744924,Active,Eutamias townsendi,Townsend chipmunk,,Undecided,No,In Review,,,,,,,,,6,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,,,672544,-744925,Active,Eutamias townsendii,,,Undecided,No,In Review,,,,,,,,,5,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,,,672597,-744950,Inactive,Lutra canadensis brevipilosus,"California otter, northern river otter",Lutra canadensis,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,9,1,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Artiodactyla,Antilocapridae,95067,180717,Active,Antilocapra americana,"pronghorn, Pronghorn",,Accepted,No,Approved,Probably Present,,Native,,,,,,5,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Artiodactyla,Bovidae,95055,180706,Active,Bison bison,"American bison, American Bison, bison",,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,1,,,,,,,G4,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Artiodactyla,Bovidae,86816,183838,Active,Bos taurus,"aurochs, Aurochs, domestic cattle (feral), domesticated cattle",,Accepted,No,Approved,Not In Park,Adjacent,Non-native,,,Exploitation Concern,,,,,,,,,,G5,
,LAVO,Lassen Volcanic National Park,Mammal,1,Artiodactyla,Bovidae,95061,180711,Active,Ovis canadensis,"bighorn sheep, Bighorn Sheep",,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,2,,,,SC,,,G4,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Artiodactyla,Cervidae,95042,180695,Active,Cervus elaphus,"elk, Red Deer (see comments), wapiti, wapiti or elk",,Accepted,No,Approved,Probably Present,,Native,,,,,,2,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Artiodactyla,Cervidae,95044,180697,Active,Odocoileus,"mule deer, white-tailed deer",,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Artiodactyla,Cervidae,95045,180698,Active,Odocoileus hemionus,"mule deer, Mule Deer","Odocoileus hemionus hemionus, Odocoileus hemionus var. columbianus, Odocoileus columbianus columbianus, Odocoileus hemionus columbianus",Accepted,No,Approved,Present,,Native,,Common,,,,24,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Canidae,631371,726800,Active,Canis latrans lestes,,Canis latrans,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,12,,1,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Canidae,93337,180596,Active,Canis lupus,"Gray Wolf, Wolf",,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,3,,,,E,CA: SE,,G5,CA: S1
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Canidae,93352,180609,Active,Urocyon cinereoargenteus,"Common Gray Fox, Gray Fox",,Accepted,No,Approved,Present,,Native,,Rare,,,,6,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Canidae,634054,726953,Active,Vulpes vulpes necator,,"Vulpes vulpes, Vulpes fulva necator",Accepted,No,Approved,Present,,Native,,Rare,Management Priority; Breeder,,,25,,,,RT,CA: ST,,G5T1T2,CA: S1
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Felidae,93322,180582,Active,Lynx rufus,Bobcat,Felis rufus,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,12,,,,RT,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Felidae,260571,552479,Active,Puma concolor,"Cougar, mountain lion, Puma","Felis oregonensis, Felis oregonensis californica, Felis concolor",Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,11,,,,,CA: SC,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Mephitidae,93300,180562,Active,Mephitis mephitis,Striped Skunk,,Accepted,No,Approved,Present,,Native,,Occasional,,,,7,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Mephitidae,93309,180570,Active,Spilogale putorius,Spotted skunk,Spilogale gracilis,Accepted,No,Approved,Probably Present,,Native,,,,,,6,,,,SU,,,G4,
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Mustelidae,93288,180551,Active,Gulo gulo,Wolverine,"Gulo gulo luteus, Gulo luscus luteus, Gulo luscus",Accepted,No,Approved,Not In Park,False Report,Native,,,Management Priority,,,6,,,,,"CA: FP,ST",,G4,CA: S1
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Mustelidae,628429,727093,Active,Martes americana sierrae,,"Martes americana, Martes caurina, Martes americana humboldtensis",Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,21,1,1,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Mustelidae,93298,180560,Active,Martes pennanti,Fisher,Martes pennanti pacifica,Accepted,No,Approved,Unconfirmed,,Native,,,,,,11,,,,RT,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Mustelidae,630217,727216,Active,Mustela erminea muricus,,Mustela erminea,Accepted,No,Approved,Present,,Native,,Rare,,,,9,,1,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Mustelidae,93293,180556,Active,Mustela frenata,Long-tailed Weasel,,Accepted,No,Approved,Present,,Native,,Rare,,,,7,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Mustelidae,629081,726284,Active,Neovison vison,American mink,"Mustela vison, Mustela vision aestuarina",Accepted,No,Approved,Present,,Native,,Occasional,,,,8,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Mustelidae,669210,-745172,Active,Taxidea taxus neglecta,,Taxidea taxus,Accepted,No,Approved,Present,,Native,,Rare,,,,12,,1,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Procyonidae,93316,180577,Active,Bassariscus astutus,Ringtail,Bassariscus astutus raptor,Accepted,No,Approved,Probably Present,,Native,,,,,,7,,,,SC,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Procyonidae,93314,180575,Active,Procyon lotor,"common raccoon, northern raccoon, Raccoon",,Accepted,No,Approved,Present,,Native,,Occasional,,,,7,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Ursidae,93277,180541,Active,Ursus,bears,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Ursidae,93280,180544,Active,Ursus americanus,Black bear,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,17,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Carnivora,Ursidae,93279,180543,Active,Ursus arctos,"Brown Bear, Grizzly Bear",Ursus klamathensis,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,4,,,,,,,G4,CA: SX
,LAVO,Lassen Volcanic National Park,Mammal,1,Chiroptera,Vespertilionidae,155961,-501640,Inactive,Eptesicus fuscus bernardinus,big brown bat,Eptesicus fuscus,Accepted,No,Approved,Present,,Native,,Uncommon,Management Priority,,,10,,3,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Chiroptera,Vespertilionidae,88737,180014,Active,Lasionycteris noctivagans,"Black Bat, Silver-black Bat, Silver-haired Bat",,Accepted,No,Approved,Present,,Native,,Uncommon,Management Priority,,,9,,,,SC,,,G3G4,CA: S3S4
,LAVO,Lassen Volcanic National Park,Mammal,1,Chiroptera,Vespertilionidae,88740,180017,Active,Lasiurus cinereus,"Hoary Bat, Northern Hoary Bat",,Accepted,No,Approved,Present,,Native,,Uncommon,Management Priority,,,8,,,,SU,,,G3G4,CA: S4
,LAVO,Lassen Volcanic National Park,Mammal,1,Chiroptera,Vespertilionidae,152516,-501719,Inactive,Myotis californicus californicus,California myotis,Myotis californicus,Accepted,No,Approved,Present,,Native,,Unknown,Management Priority,,,6,,2,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Chiroptera,Vespertilionidae,88714,179995,Active,Myotis evotis,"Long-eared Myotis, Western Long-eared Bat",,Accepted,No,Approved,Present,,Native,,Common,Management Priority,,,11,,4,,SC,,,G5,"CA: S3,SNR"
,LAVO,Lassen Volcanic National Park,Mammal,1,Chiroptera,Vespertilionidae,152523,-501722,Inactive,Myotis lucifugus carissima,little brown myotis bat,"Myotis lucifugus, Myotis lucifugus altipetens",Accepted,No,Approved,Present,,Native,,Common,Management Priority,,,11,,7,,,,,G3G4TNR,CA: S2S3
,LAVO,Lassen Volcanic National Park,Mammal,1,Chiroptera,Vespertilionidae,88724,180002,Active,Myotis thysanodes,Fringed Myotis,,Accepted,No,Approved,Present,,Native,,Rare,Management Priority,,,4,,,,SC,,,G4,CA: S3
,LAVO,Lassen Volcanic National Park,Mammal,1,Chiroptera,Vespertilionidae,152535,-501728,Inactive,Myotis volans interior,long-legged myotis bat,Myotis volans,Accepted,No,Approved,Present,,Native,,Common,Management Priority,,,9,,1,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Chiroptera,Vespertilionidae,88726,180004,Active,Myotis yumanensis,Yuma Myotis,,Accepted,No,Approved,Present,,Native,,Common,Management Priority,,,8,,,,SC,,,G5,CA: S4
,LAVO,Lassen Volcanic National Park,Mammal,1,Chiroptera,Vespertilionidae,88752,180028,Active,Plecotus townsendii,Townsend's big-eared bat,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,2,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Didelphimorphia,Didelphidae,88114,179921,Active,Didelphis virginiana,Virginia Opossum,,Accepted,No,Approved,Present,,Non-native,,Occasional,,,,6,,,,,,,G5,CA: SNA
,LAVO,Lassen Volcanic National Park,Mammal,1,Lagomorpha,Leporidae,89638,180112,Active,Lepus americanus,"Snowshoe Hare, Varying Hare","Lepus americanus tahoensis, Lepus washingtoni",Accepted,No,Approved,Present,,Native,,Uncommon,,,,17,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Lagomorpha,Leporidae,89641,180115,Active,Lepus californicus,"Black-tailed Jack Rabbit, Black-tailed Jackrabbit, California Jackrabbit, Gray-sided Jackrabbit, Great Plains Jackrabbit, Jackass-hare, Narrow-gauge Mule, Texan Hare, Texas Jack",,Accepted,No,Approved,Present,,Native,,Unknown,,,,5,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Lagomorpha,Leporidae,630613,727914,Active,Lepus townsendii townsendii,,Lepus townsendii,Accepted,No,Approved,Unconfirmed,,Native,,,,,,3,,,,,CA: SSC,,G5T5,CA: S3?
,LAVO,Lassen Volcanic National Park,Mammal,1,Lagomorpha,Leporidae,89653,180126,Active,Sylvilagus nuttallii,"Mountain Cottontail, Nuttall's cottontail",Sylvilagus nuttalli,Accepted,No,Approved,Probably Present,,Native,,,,,,8,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Lagomorpha,Ochotonidae,635241,727793,Active,Ochotona princeps schisticeps,,Ochotona princeps,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,12,,39,,,,,G5T4,CA: S2S4
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Aplodontiidae,115252,203471,Active,Aplodontia rufa californica,,Aplodontia rufa,Accepted,No,Approved,Present,,Native,,Occasional,Breeder,,,10,,,,SC,CA: SSC,,G5T3T4,CA: S2S3
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Castoridae,90673,180212,Active,Castor canadensis,American Beaver,"Castor canadensis suburauratus, Castor canadensis shastensis",Accepted,No,Approved,Present,,Unknown,,Uncommon,Management Priority; Breeder,,,16,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,90763,180294,Active,Clethrionomys gapperi,Southern Red-backed Vole,,Undecided,No,In Review,,,,,,,,,4,,,,,,,G5,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,90765,180296,Active,Microtus,"Meadow Mice, Meadow Voles",,Undecided,No,In Review,,,,,,,,,3,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,91695,180305,Active,Microtus californicus,"Amargosa Vole, California Vole",,Accepted,No,Approved,Present,,Native,,Unknown,,,,2,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,90768,180299,Active,Microtus longicaudus,"Coronation Island vole, Long-tailed Vole",,Undecided,No,In Review,,,,,,,,,12,,9,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,745932,-9786457,Inactive,Microtus longicaudus sierrae,,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,,,36,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,91701,180310,Active,Microtus montanus,Montane Vole,,Undecided,No,In Review,,,,,,,,,12,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,745935,-9786460,Inactive,Microtus montanus montanus,,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,972387,970610,Active,Myodes californicus,Western red-backed vole,Clethrionomys californicus,Accepted,No,Approved,Present,,Native,,Unknown,,,,6,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,666629,-745000,Inactive,Neotoma cinerea alticola,,"Neotoma cinerea occidentalis, Neotoma cinerea",Accepted,No,Approved,Present,,Native,,Rare,,,,11,,14,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,91709,180318,Active,Ondatra zibethicus,"Common Muskrat, Muskbeaver, Muskrat",,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,8,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,90742,180275,Active,Peromyscus,"Deer Mice, White-footed Mice",,Undecided,No,In Review,,,,,,,,,2,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,90750,180282,Active,Peromyscus boylii,"Brush Deermouse, Brush Mouse",,Accepted,No,Approved,Unconfirmed,,Native,,,,,,4,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,181868,-512758,Active,Peromyscus maniculatus gambelii,,Peromyscus maniculatus,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,23,,48,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,91754,180359,Active,Phenacomys intermedius,"Heather Vole, Western Heather Vole",,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Cricetidae,91737,180343,Active,Reithrodontomys megalotis,Western Harvest Mouse,,Accepted,No,Approved,Probably Present,,Native,,,,,,2,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Dipodidae,91783,180385,Active,Zapus,Jumping Mice,,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Dipodidae,669258,-745195,Active,Zapus princeps pacificus,,Zapus princeps,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,11,,11,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Geomyidae,90683,180221,Active,Thomomys,"Smooth-toothed Pocket Gophers, Western Pocket Gophers",,Undecided,No,In Review,,,,,,,,,1,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Geomyidae,90689,180227,Active,Thomomys monticola,Mountain Pocket Gopher,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,12,,69,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Heteromyidae,260597,552491,Active,Chaetodipus californicus,California Pocket Mouse,Perognathus californicus,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,4,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Heteromyidae,90697,180234,Active,Dipodomys californicus,California Kangaroo Rat,Dipodomys heermanni,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,,,,G4,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,920484,930305,Active,Callospermophilus lateralis,golden-mantled ground squirrel,"Citellus lateralis, Spermophilus lateralis, Spermophilus lateralis chrysodeirus, Callospermophilus lateralis chrysodeirus",Accepted,No,Approved,Present,,Native,,Common,Breeder,,,25,,30,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,89672,180143,Active,Eutamias,,,Undecided,No,In Review,,,,,,,,,3,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,89700,180169,Active,Glaucomys sabrinus,Northern Flying Squirrel,,Undecided,No,In Review,,,,,,,,,13,,,,,,,G5,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,745915,-9786440,Inactive,Glaucomys sabrinus lascivus,,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,,,1,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,89669,180140,Active,Marmota flaviventris,Yellow-bellied Marmot,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,12,,4,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,920617,930301,Active,Otospermophilus beecheyi,California ground squirrel,"Spermophilus beecheyi, Citellus tridecemlineatus, Citellus beecheyi",Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,9,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,89708,180176,Active,Sciurus griseus,Western Gray Squirrel,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,11,,,,RT,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,90645,180188,Active,Tamias,Chipmunks,,Undecided,No,In Review,,,,,,,,,4,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,669157,-745147,Inactive,Tamias amoenus amoenus,,"Tamias amoenus, Eutamias amoenus",Accepted,No,Approved,Present,,Native,,Common,Breeder,,,20,,27,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,90660,180200,Active,Tamias quadrimaculatus,Long-eared Chipmunk,,Accepted,No,Approved,Probably Present,,Native,,,,,,,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,90663,180203,Active,Tamias senex,Townsend's chipmunk,,Undecided,No,In Review,,,,,,,,,6,,19,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,745899,-9786424,Inactive,Tamias senex senex,,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,669187,-745161,Inactive,Tamias speciosus frater,,"Tamias speciosus, Eutamias speciosus",Accepted,No,Approved,Present,,Native,,Common,Breeder,,,22,,46,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,90668,180208,Active,Tamias townsendii,Townsend's Chipmunk,,Undecided,No,In Review,,,,,,,,,2,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,669197,-745166,Active,Tamiasciurus douglasii albolimbatus,,"Tamiasciurus douglasii, Tamiasciurus douglasi",Accepted,No,Approved,Present,,Native,,Common,Breeder,,,21,,9,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Rodentia,Sciuridae,920618,930315,Active,Urocitellus beldingi,Belding's ground squirrel,"Spermophilus beldingi, Spermophilus beldingi oregonus, Citellus oregonus, Citellus beldingi, Urocitellus beldingi oregonus",Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,10,,7,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Soricomorpha,Soricidae,88121,179928,Active,Sorex,red-toothed shrews,,Undecided,No,In Review,,,,,,,,,2,,,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Soricomorpha,Soricidae,88663,179949,Active,Sorex merriami,Merriam's Shrew,,Accepted,No,Approved,Probably Present,,Native,,,,,,1,,,,,,,G4,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Soricomorpha,Soricidae,88665,179950,Active,Sorex monticolus,"Dusky Shrew, Montane Shrew",,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,2,,10,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Soricomorpha,Soricidae,595203,710084,Active,Sorex palustris navigator,,Sorex palustris,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,11,,12,,RT,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Soricomorpha,Soricidae,88669,179954,Active,Sorex preblei,"malheur shrew, Preble's Shrew",,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,2,,,,SC,,,G4,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Soricomorpha,Soricidae,88670,179955,Active,Sorex tenellus,"great basin dwarf shrew, Inyo Shrew",,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,2,,,,,,,G4,CA: SNR
,LAVO,Lassen Volcanic National Park,Mammal,1,Soricomorpha,Soricidae,595230,710097,Active,Sorex trowbridgii mariposae,,Sorex trowbridgii,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,12,,13,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Soricomorpha,Soricidae,595242,710102,Active,Sorex vagrans vagrans,,"Sorex vagrans amoenus, Sorex vagrans",Accepted,No,Approved,Present,,Native,,Common,Breeder,,,13,,67,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Soricomorpha,Talpidae,593470,709987,Active,Neurotrichus gibbsii gibbsii,,Neurotrichus gibbsii,Accepted,No,Approved,Present,,Native,,Occasional,Breeder,,,7,,3,,,,,,
,LAVO,Lassen Volcanic National Park,Mammal,1,Soricomorpha,Talpidae,594074,710009,Active,Scapanus latimanus dilatus,,Scapanus latimanus,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,11,,2,,,,,,
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,79517,175309,Active,Accipiter cooperii,Cooper's Hawk,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,6,,,,SC,CA: WL,,G5,CA: S4
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,79508,175300,Active,Accipiter gentilis,Northern Goshawk,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,9,,1,,RT,"CA: S,SSC",,G5,CA: S3
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,79512,175304,Active,Accipiter striatus,Sharp-shinned Hawk,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,8,,,,SC,CA: WL,,G5,CA: S4
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,80429,175407,Active,Aquila chrysaetos,Golden Eagle,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,7,,,,SC,"CA: FP,S,WL",,G5,CA: S3
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,79563,175350,Active,Buteo jamaicensis,Red-tailed Hawk,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,7,,,,,,,G5,CA: SNR
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,80391,175373,Active,Buteo lagopus,"Roughleg, Rough-legged Buzzard, Rough-legged Hawk",,Accepted,No,Approved,Probably Present,,Native,,,,,,2,,,,SC,,,G5,CA: SNRN
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,79572,175359,Active,Buteo lineatus,Red-shouldered Hawk,,Accepted,No,Approved,Probably Present,,Native,,,,,,3,,,,SC,,,G5,CA: SNRB
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,79579,175365,Active,Buteo platypterus,Broad-winged Hawk,,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,1,,,,,,,G5,CA: SNA
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,80395,175377,Active,Buteo regalis,Ferruginous Hawk,,Accepted,No,Approved,Probably Present,,Native,,,,,,5,,,,RT,CA: WL,,G4,CA: S3S4
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,79581,175367,Active,Buteo swainsoni,Swainson's Hawk,,Accepted,No,Approved,Probably Present,,Native,,,,,,3,,,,RT,CA: ST,,G5,CA: S3
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,80455,175430,Active,Circus cyaneus,Northern Harrier,,Accepted,No,Approved,Probably Present,,Native,,,,,,4,,,,SC,,,,
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,79487,175282,Active,Elanus leucurus,White-tailed Kite,,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,1,,,,SC,CA: FP,,G5,CA: S3S4
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Accipitridae,80444,175420,Active,Haliaeetus leucocephalus,Bald Eagle,Haliaeetus leucocephalus leucocephalus,Accepted,No,Approved,Present,,Native,,Uncommon,Management Priority; Breeder,,,33,2,,,DM,"CA: FP,S,SE",,G5,CA: S3
,LAVO,Lassen Volcanic National Park,Bird,2,Accipitriformes,Cathartidae,79468,175265,Active,Cathartes aura,Turkey Vulture,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,5,,,,SC,,,G5,CA: SNR
